ID,year,month,day,hour,half-time,Humidity,WindSpeed,Temp,CloudCover,Rain
20,14,7,21,2.5,1,89,1.3,23.2,10,0
20,14,7,21,3,2,89,2.9,23.2,10,0
20,14,7,21,3.5,1,89,2.9,23.2,10,0
20,14,7,21,4,2,89,1.9,22.8,10,0
20,14,7,21,4.5,1,89,1.9,22.8,10,0
20,14,7,21,5,2,88,1.3,22.9,10,0
20,14,7,21,5.5,1,88,1.3,22.9,10,0
20,14,7,21,6,2,87,0.8,23.2,10,0
20,14,7,21,6.5,1,87,0.8,23.2,10,0
20,14,7,21,7,2,85,1.5,23.9,10,0
20,14,7,21,7.5,1,85,1.5,23.9,10,0
20,14,7,21,8,2,81,1.9,24,10,0
20,14,7,21,8.5,1,81,1.9,24,10,0
20,14,7,21,9,2,78,2,24.7,10,0
20,14,7,21,9.5,1,78,2,24.7,10,0
20,14,7,21,10,2,74,1.6,25.1,10,0
20,14,7,21,10.5,1,74,1.6,25.1,10,0
20,14,7,21,11,2,73,1.6,25.4,10,0
20,14,7,21,11.5,1,73,1.6,25.4,10,0
20,14,7,21,12,2,68,1.5,27.6,9,0
20,14,7,21,12.5,1,68,1.5,27.6,9,0
20,14,7,21,13,2,68,2.5,27.3,9,0
20,14,7,21,13.5,1,68,2.5,27.3,9,0
20,14,7,21,14,2,64,3.5,27.8,9,0
20,14,7,21,14.5,1,64,3.5,27.8,9,0
20,14,7,21,15,2,65,4.3,27.5,7,0
20,14,7,21,15.5,1,65,4.3,27.5,7,0
20,14,7,21,16,2,78,5.8,26,7,0
20,14,7,21,16.5,1,78,5.8,26,7,0
20,14,7,21,17,2,79,4,25.7,7,0
20,14,7,21,17.5,1,79,4,25.7,7,0
20,14,7,21,18,2,77,4.6,25.8,6,0
20,14,7,21,18.5,1,77,4.6,25.8,6,0
20,14,7,21,19,2,80,3,25.5,6,0
20,14,7,21,19.5,1,80,3,25.5,6,0
20,14,7,21,20,2,81,2.5,25.2,6,0
20,14,7,21,20.5,1,81,2.5,25.2,6,0
20,14,7,21,21,2,82,2.9,25.2,10,0
20,14,7,21,21.5,1,82,2.9,25.2,10,0
20,14,7,21,22,2,81,2.6,25.5,10,0
20,14,7,21,22.5,1,81,2.6,25.5,10,0
20,14,7,21,23,2,82,2.9,25.2,10,0
20,14,7,21,23.5,1,82,2.9,25.2,10,0
20,14,7,21,24,2,84,2.8,24.9,10,0
20,14,7,22,0.5,1,84,2.8,24.9,10,0
20,14,7,22,1,2,84,3.6,25.1,10,0
20,14,7,22,1.5,1,84,3.6,25.1,10,0
20,14,7,22,2,2,83,2.3,25.2,10,0
20,14,7,22,2.5,1,83,2.3,25.2,10,0
20,14,7,22,3,2,84,2,25,10,0
20,14,7,22,3.5,1,84,2,25,10,0
20,14,7,22,4,2,83,1.5,25,10,0
20,14,7,22,4.5,1,83,1.5,25,10,0
20,14,7,22,5,2,85,1.3,24.8,10,0
20,14,7,22,5.5,1,85,1.3,24.8,10,0
20,14,7,22,6,2,84,0.4,25,10,0
20,14,7,22,6.5,1,84,0.4,25,10,0
20,14,7,22,7,2,81,2.1,25.4,10,0
20,14,7,22,7.5,1,81,2.1,25.4,10,0
20,14,7,22,8,2,76,0.9,26.1,10,0
20,14,7,22,8.5,1,76,0.9,26.1,10,0
20,14,7,22,9,2,74,1.9,27,10,0
20,14,7,22,9.5,1,74,1.9,27,10,0
20,14,7,22,10,2,71,1.2,27.6,10,0
20,14,7,22,10.5,1,71,1.2,27.6,10,0
20,14,7,22,11,2,66,2.5,29.3,10,0
20,14,7,22,11.5,1,66,2.5,29.3,10,0
20,14,7,22,12,2,66,4.3,30.2,5,0
20,14,7,22,12.5,1,66,4.3,30.2,5,0
20,14,7,22,13,2,64,4.1,30.3,5,0
20,14,7,22,13.5,1,64,4.1,30.3,5,0
20,14,7,22,14,2,62,4.6,31,5,0
20,14,7,22,14.5,1,62,4.6,31,5,0
20,14,7,22,15,2,67,4.6,29.9,10,0
20,14,7,22,15.5,1,67,4.6,29.9,10,0
20,14,7,22,16,2,67,4.1,29.9,10,0
20,14,7,22,16.5,1,67,4.1,29.9,10,0
20,14,7,22,17,2,66,2.7,30.3,10,0
20,14,7,22,17.5,1,66,2.7,30.3,10,0
20,14,7,22,18,2,71,2.9,29.7,10,0
20,14,7,22,18.5,1,71,2.9,29.7,10,0
20,14,7,22,19,2,75,2.5,28.7,10,0
20,14,7,22,19.5,1,75,2.5,28.7,10,0
20,14,7,22,20,2,78,2.4,28.1,10,0
20,14,7,22,20.5,1,78,2.4,28.1,10,0
20,14,7,22,21,2,78,2.1,27.9,10,0
20,14,7,22,21.5,1,78,2.1,27.9,10,0
20,14,7,22,22,2,77,3.2,27.9,10,0
20,14,7,22,22.5,1,77,3.2,27.9,10,0
20,14,7,22,23,2,77,2.5,27.9,10,0
20,14,7,22,23.5,1,77,2.5,27.9,10,0
20,14,7,22,24,2,77,1.4,27.7,10,0
20,14,7,23,0.5,1,77,1.4,27.7,10,0
20,14,7,23,1,2,78,2.1,27.3,10,0
20,14,7,23,1.5,1,78,2.1,27.3,10,0
20,14,7,23,2,2,82,0.6,26.4,10,0
20,14,7,23,2.5,1,82,0.6,26.4,10,0
20,14,7,23,3,2,83,1.3,26.3,1,0
20,14,7,23,3.5,1,83,1.3,26.3,1,0
20,14,7,23,4,2,85,1.2,26,1,0
20,14,7,23,4.5,1,85,1.2,26,1,0
20,14,7,23,5,2,87,1.3,25.6,1,0
20,14,7,23,5.5,1,87,1.3,25.6,1,0
20,14,7,23,6,2,81,2.2,27,10,0
20,14,7,23,6.5,1,81,2.2,27,10,0
20,14,7,23,7,2,79,1.4,27.5,10,0
20,14,7,23,7.5,1,79,1.4,27.5,10,0
20,14,7,23,8,2,73,1.7,28.8,10,0
20,14,7,23,8.5,1,73,1.7,28.8,10,0
20,14,7,23,9,2,65,1.4,30.3,10,0
20,14,7,23,9.5,1,65,1.4,30.3,10,0
20,14,7,23,10,2,61,2.1,32.4,10,0
20,14,7,23,10.5,1,61,2.1,32.4,10,0
20,14,7,23,11,2,59,4.1,32.1,10,0
20,14,7,23,11.5,1,59,4.1,32.1,10,0
20,14,7,23,12,2,58,3.4,32,10,0
20,14,7,23,12.5,1,58,3.4,32,10,0
20,14,7,23,13,2,54,3.4,31.9,10,0
20,14,7,23,13.5,1,54,3.4,31.9,10,0
20,14,7,23,14,2,57,2.8,32.1,10,0
20,14,7,23,14.5,1,57,2.8,32.1,10,0
20,14,7,23,15,2,60,3.8,31.9,10,0
20,14,7,23,15.5,1,60,3.8,31.9,10,0
20,14,7,23,16,2,65,4.2,31.6,10,0
20,14,7,23,16.5,1,65,4.2,31.6,10,0
20,14,7,23,17,2,62,3.2,30.7,10,0
20,14,7,23,17.5,1,62,3.2,30.7,10,0
20,14,7,23,18,2,66,2.7,30.4,10,0
20,14,7,23,18.5,1,66,2.7,30.4,10,0
20,14,7,23,19,2,72,2,29.7,10,0
20,14,7,23,19.5,1,72,2,29.7,10,0
20,14,7,23,20,2,75,2.4,29.3,10,0
20,14,7,23,20.5,1,75,2.4,29.3,10,0
20,14,7,23,21,2,75,2.3,29.1,10,0
20,14,7,23,21.5,1,75,2.3,29.1,10,0
20,14,7,23,22,2,75,2.4,29,10,0
20,14,7,23,22.5,1,75,2.4,29,10,0
20,14,7,23,23,2,75,1.9,29,10,0
20,14,7,23,23.5,1,75,1.9,29,10,0
20,14,7,23,24,2,72,2,29.1,10,0
20,14,7,24,0.5,1,72,2,29.1,10,0
20,14,7,24,1,2,74,1.7,28.8,10,0
20,14,7,24,1.5,1,74,1.7,28.8,10,0
20,14,7,24,2,2,75,1.1,28.4,10,0
20,14,7,24,2.5,1,75,1.1,28.4,10,0
20,14,7,24,3,2,78,1.5,27.9,1,0
20,14,7,24,3.5,1,78,1.5,27.9,1,0
20,14,7,24,4,2,76,1.6,28,1,0
20,14,7,24,4.5,1,76,1.6,28,1,0
20,14,7,24,5,2,80,1.9,27.5,1,0
20,14,7,24,5.5,1,80,1.9,27.5,1,0
20,14,7,24,6,2,79,1.2,27.9,10,0
20,14,7,24,6.5,1,79,1.2,27.9,10,0
20,14,7,24,7,2,77,2.1,28.3,10,0
20,14,7,24,7.5,1,77,2.1,28.3,10,0
20,14,7,24,8,2,73,1,29.6,10,0
20,14,7,24,8.5,1,73,1,29.6,10,0
20,14,7,24,9,2,71,1.4,30.5,10,0
20,14,7,24,9.5,1,71,1.4,30.5,10,0
20,14,7,24,10,2,67,2,31.3,10,0
20,14,7,24,10.5,1,67,2,31.3,10,0
20,14,7,24,11,2,61,1.8,33,10,0
20,14,7,24,11.5,1,61,1.8,33,10,0
20,14,7,24,12,2,63,2.9,32.5,10,0
20,14,7,24,12.5,1,63,2.9,32.5,10,0
20,14,7,24,13,2,59,2.7,33.8,10,0
20,14,7,24,13.5,1,59,2.7,33.8,10,0
20,14,7,24,14,2,57,2.7,33.8,10,0
20,14,7,24,14.5,1,57,2.7,33.8,10,0
20,14,7,24,15,2,55,3.3,34,10,0
20,14,7,24,15.5,1,55,3.3,34,10,0
20,14,7,24,16,2,58,2.9,34.3,10,0
20,14,7,24,16.5,1,58,2.9,34.3,10,0
20,14,7,24,17,2,58,2.8,33.8,10,0
20,14,7,24,17.5,1,58,2.8,33.8,10,0
20,14,7,24,18,2,68,5,30.9,10,0
20,14,7,24,18.5,1,68,5,30.9,10,0
20,14,7,24,19,2,73,3.2,29,10,0
20,14,7,24,19.5,1,73,3.2,29,10,0
20,14,7,24,20,2,86,1.4,27.1,10,6
20,14,7,24,20.5,1,86,1.4,27.1,10,6
20,14,7,24,21,2,89,1.7,26.5,10,1
20,14,7,24,21.5,1,89,1.7,26.5,10,1
20,14,7,24,22,2,85,2.2,27,10,0
20,14,7,24,22.5,1,85,2.2,27,10,0
20,14,7,24,23,2,85,2.6,26.8,10,0
20,14,7,24,23.5,1,85,2.6,26.8,10,0
20,14,7,24,24,2,84,1.9,26.6,10,0
20,14,7,25,0.5,1,84,1.9,26.6,10,0
20,14,7,25,1,2,82,2.2,26.7,10,0
20,14,7,25,1.5,1,82,2.2,26.7,10,0
20,14,7,25,2,2,82,1.3,26.5,10,0
20,14,7,25,2.5,1,82,1.3,26.5,10,0
20,14,7,25,3,2,81,1.3,26.6,8,0
20,14,7,25,3.5,1,81,1.3,26.6,8,0
20,14,7,25,4,2,80,2.3,26.7,8,0
20,14,7,25,4.5,1,80,2.3,26.7,8,0
20,14,7,25,5,2,80,1.7,27,8,0
20,14,7,25,5.5,1,80,1.7,27,8,0
20,14,7,25,6,2,80,1.3,27.2,6,0
20,14,7,25,6.5,1,80,1.3,27.2,6,0
20,14,7,25,7,2,75,2.1,28.5,6,0
20,14,7,25,7.5,1,75,2.1,28.5,6,0
20,14,7,25,8,2,69,2.5,29.7,6,0
20,14,7,25,8.5,1,69,2.5,29.7,6,0
20,14,7,25,9,2,65,2,30.6,1,0
20,14,7,25,9.5,1,65,2,30.6,1,0
20,14,7,25,10,2,59,1,32.3,1,0
20,14,7,25,10.5,1,59,1,32.3,1,0
20,14,7,25,11,2,56,2.5,33.7,1,0
20,14,7,25,11.5,1,56,2.5,33.7,1,0
20,14,7,25,12,2,54,2.8,33.6,5,0
20,14,7,25,12.5,1,54,2.8,33.6,5,0
20,14,7,25,13,2,50,3.9,34.7,5,0
20,14,7,25,13.5,1,50,3.9,34.7,5,0
20,14,7,25,14,2,48,3,34.8,5,0
20,14,7,25,14.5,1,48,3,34.8,5,0
20,14,7,25,15,2,52,4.6,33.8,1,0
20,14,7,25,15.5,1,52,4.6,33.8,1,0
20,14,7,25,16,2,53,6.2,33.1,1,0
20,14,7,25,16.5,1,53,6.2,33.1,1,0
20,14,7,25,17,2,55,4.8,32.5,1,0
20,14,7,25,17.5,1,55,4.8,32.5,1,0
20,14,7,25,18,2,58,4.1,31.9,0,0
20,14,7,25,18.5,1,58,4.1,31.9,0,0
20,14,7,25,19,2,61,3.4,31.4,0,0
20,14,7,25,19.5,1,61,3.4,31.4,0,0
20,14,7,25,20,2,65,3,30.9,0,0
20,14,7,25,20.5,1,65,3,30.9,0,0
20,14,7,25,21,2,66,1.8,30.9,0,0
20,14,7,25,21.5,1,66,1.8,30.9,0,0
20,14,7,25,22,2,68,1.9,30.3,0,0
20,14,7,25,22.5,1,68,1.9,30.3,0,0
20,14,7,25,23,2,71,2.1,29.6,0,0
20,14,7,25,23.5,1,71,2.1,29.6,0,0
20,14,7,25,24,2,72,2.1,29.5,0,0
20,14,7,26,0.5,1,72,2.1,29.5,0,0
20,14,7,26,1,2,75,0.6,29.2,0,0
20,14,7,26,1.5,1,75,0.6,29.2,0,0
20,14,7,26,2,2,79,1.5,28.6,0,0
20,14,7,26,2.5,1,79,1.5,28.6,0,0
20,14,7,26,3,2,81,0.6,28.7,0,0
20,14,7,26,3.5,1,81,0.6,28.7,0,0
20,14,7,26,4,2,83,1.1,28.4,0,0
20,14,7,26,4.5,1,83,1.1,28.4,0,0
20,14,7,26,5,2,85,0.8,28,0,0
20,14,7,26,5.5,1,85,0.8,28,0,0
20,14,7,26,6,2,82,0.8,28.5,2,0
20,14,7,26,6.5,1,82,0.8,28.5,2,0
20,14,7,26,7,2,80,1.7,29.2,2,0
20,14,7,26,7.5,1,80,1.7,29.2,2,0
20,14,7,26,8,2,74,1.1,29.8,2,0
20,14,7,26,8.5,1,74,1.1,29.8,2,0
20,14,7,26,9,2,73,1.8,30.5,8,0
20,14,7,26,9.5,1,73,1.8,30.5,8,0
20,14,7,26,10,2,66,2.9,32,8,0
20,14,7,26,10.5,1,66,2.9,32,8,0
20,14,7,26,11,2,63,4,32,8,0
20,14,7,26,11.5,1,63,4,32,8,0
20,14,7,26,12,2,60,3.7,32.5,0,0
20,14,7,26,12.5,1,60,3.7,32.5,0,0
20,14,7,26,13,2,57,5.7,33.5,0,0
20,14,7,26,13.5,1,57,5.7,33.5,0,0
20,14,7,26,14,2,56,4.5,33.6,0,0
20,14,7,26,14.5,1,56,4.5,33.6,0,0
20,14,7,26,15,2,64,5.3,32.4,1,0
20,14,7,26,15.5,1,64,5.3,32.4,1,0
20,14,7,26,16,2,67,5.9,32.1,1,0
20,14,7,26,16.5,1,67,5.9,32.1,1,0
20,14,7,26,17,2,74,5.1,31,1,0
20,14,7,26,17.5,1,74,5.1,31,1,0
20,14,7,26,18,2,77,3.6,30.7,0,0
20,14,7,26,18.5,1,77,3.6,30.7,0,0
20,14,7,26,19,2,72,4.4,30.9,0,0
20,14,7,26,19.5,1,72,4.4,30.9,0,0
20,14,7,26,20,2,70,4.3,30.7,0,0
20,14,7,26,20.5,1,70,4.3,30.7,0,0
20,14,7,26,21,2,68,4.2,30.3,0,0
20,14,7,26,21.5,1,68,4.2,30.3,0,0
20,14,7,26,22,2,69,3.9,29.9,0,0
20,14,7,26,22.5,1,69,3.9,29.9,0,0
20,14,7,26,23,2,70,5.5,29.8,0,0
20,14,7,26,23.5,1,70,5.5,29.8,0,0
20,14,7,26,24,2,71,4.9,29.5,0,0
20,14,7,27,0.5,1,71,4.9,29.5,0,0
20,14,7,27,1,2,71,2.4,29.4,0,0
20,14,7,27,1.5,1,71,2.4,29.4,0,0
20,14,7,27,2,2,70,3,29.5,0,0
20,14,7,27,2.5,1,70,3,29.5,0,0
20,14,7,27,3,2,68,2.7,29.7,0,0
20,14,7,27,3.5,1,68,2.7,29.7,0,0
20,14,7,27,4,2,72,2.7,29,0,0
20,14,7,27,4.5,1,72,2.7,29,0,0
20,14,7,27,5,2,75,2.7,28.4,0,0
20,14,7,27,5.5,1,75,2.7,28.4,0,0
20,14,7,27,6,2,73,2.9,28.8,0,0
20,14,7,27,6.5,1,73,2.9,28.8,0,0
20,14,7,27,7,2,69,3,29.8,0,0
20,14,7,27,7.5,1,69,3,29.8,0,0
20,14,7,27,8,2,68,3.8,30.8,0,0
20,14,7,27,8.5,1,68,3.8,30.8,0,0
20,14,7,27,9,2,66,3.1,31.4,0,0
20,14,7,27,9.5,1,66,3.1,31.4,0,0
20,14,7,27,10,2,67,3.6,32.6,0,0
20,14,7,27,10.5,1,67,3.6,32.6,0,0
20,14,7,27,11,2,63,4.5,32.6,0,0
20,14,7,27,11.5,1,63,4.5,32.6,0,0
20,14,7,27,12,2,63,5.1,32.9,0,0
20,14,7,27,12.5,1,63,5.1,32.9,0,0
20,14,7,27,13,2,60,5,33.2,0,0
20,14,7,27,13.5,1,60,5,33.2,0,0
20,14,7,27,14,2,63,2.6,33.4,0,0
20,14,7,27,14.5,1,63,2.6,33.4,0,0
20,14,7,27,15,2,60,3.8,31.5,10,0
20,14,7,27,15.5,1,60,3.8,31.5,10,0
20,14,7,27,16,2,87,2.8,28,10,3
20,14,7,27,16.5,1,87,2.8,28,10,3
20,14,7,27,17,2,86,2.4,28.4,10,0
20,14,7,27,17.5,1,86,2.4,28.4,10,0
20,14,7,27,18,2,80,2.8,28.9,9,0
20,14,7,27,18.5,1,80,2.8,28.9,9,0
20,14,7,27,19,2,79,2.9,28.6,9,0
20,14,7,27,19.5,1,79,2.9,28.6,9,0
20,14,7,27,20,2,72,2.1,29.2,9,0
20,14,7,27,20.5,1,72,2.1,29.2,9,0
20,14,7,27,21,2,71,1.3,29.4,10,0
20,14,7,27,21.5,1,71,1.3,29.4,10,0
20,14,7,27,22,2,60,2.4,29.6,10,0
20,14,7,27,22.5,1,60,2.4,29.6,10,0
20,14,7,27,23,2,63,2.5,28.9,10,0
20,14,7,27,23.5,1,63,2.5,28.9,10,0
20,14,7,27,24,2,61,2.5,28.5,10,0
20,14,7,28,0.5,1,61,2.5,28.5,10,0
20,14,7,28,1,2,52,2,28.4,10,0
20,14,7,28,1.5,1,52,2,28.4,10,0
20,14,7,28,2,2,56,2.2,27.3,10,0
20,14,7,28,2.5,1,56,2.2,27.3,10,0
20,14,7,28,3,2,57,2.2,26.7,2,0
20,14,7,28,3.5,1,57,2.2,26.7,2,0
20,14,7,28,4,2,59,1,26.4,2,0
20,14,7,28,4.5,1,59,1,26.4,2,0
20,14,7,28,5,2,61,2.2,26.2,2,0
20,14,7,28,5.5,1,61,2.2,26.2,2,0
20,14,7,28,6,2,58,1.4,26.4,8,0
20,14,7,28,6.5,1,58,1.4,26.4,8,0
20,14,7,28,7,2,65,2.3,26.9,8,0
20,14,7,28,7.5,1,65,2.3,26.9,8,0
20,14,7,28,8,2,60,1.7,27.2,8,0
20,14,7,28,8.5,1,60,1.7,27.2,8,0
20,14,7,28,9,2,58,2.1,27.1,9,0
20,14,7,28,9.5,1,58,2.1,27.1,9,0
20,14,7,28,10,2,59,3.5,27.7,9,0
20,14,7,28,10.5,1,59,3.5,27.7,9,0
20,14,7,28,11,2,55,3.5,28.8,9,0
20,14,7,28,11.5,1,55,3.5,28.8,9,0
20,14,7,28,12,2,53,3,28.9,3,0
20,14,7,28,12.5,1,53,3,28.9,3,0
20,14,7,28,13,2,55,5,29.1,3,0
20,14,7,28,13.5,1,55,5,29.1,3,0
20,14,7,28,14,2,51,4.2,29.8,3,0
20,14,7,28,14.5,1,51,4.2,29.8,3,0
20,14,7,28,15,2,53,4.1,29.4,2,0
20,14,7,28,15.5,1,53,4.1,29.4,2,0
20,14,7,28,16,2,55,5.2,29.4,2,0
20,14,7,28,16.5,1,55,5.2,29.4,2,0
20,14,7,28,17,2,56,4.6,29,2,0
20,14,7,28,17.5,1,56,4.6,29,2,0
20,14,7,28,18,2,52,4.7,28.5,2,0
20,14,7,28,18.5,1,52,4.7,28.5,2,0
20,14,7,28,19,2,52,4.3,28.1,2,0
20,14,7,28,19.5,1,52,4.3,28.1,2,0
20,14,7,28,20,2,54,4.3,27.6,2,0
20,14,7,28,20.5,1,54,4.3,27.6,2,0
20,14,7,28,21,2,59,2.5,27.2,0,0
20,14,7,28,21.5,1,59,2.5,27.2,0,0
20,14,7,28,22,2,63,3.4,26.6,0,0
20,14,7,28,22.5,1,63,3.4,26.6,0,0
20,14,7,28,23,2,64,4.2,26.3,0,0
20,14,7,28,23.5,1,64,4.2,26.3,0,0
20,14,7,28,24,2,64,2.8,26.3,0,0
20,14,7,29,0.5,1,64,2.8,26.3,0,0
20,14,7,29,1,2,67,2.2,25.7,0,0
20,14,7,29,1.5,1,67,2.2,25.7,0,0
20,14,7,29,2,2,69,1.1,25.3,0,0
20,14,7,29,2.5,1,69,1.1,25.3,0,0
20,14,7,29,3,2,72,2.2,25.1,1,0
20,14,7,29,3.5,1,72,2.2,25.1,1,0
20,14,7,29,4,2,78,1.3,24.4,1,0
20,14,7,29,4.5,1,78,1.3,24.4,1,0
20,14,7,29,5,2,73,0.6,24.5,1,0
20,14,7,29,5.5,1,73,0.6,24.5,1,0
20,14,7,29,6,2,71,1.3,25.1,0,0
20,14,7,29,6.5,1,71,1.3,25.1,0,0
20,14,7,29,7,2,63,1.1,26.4,0,0
20,14,7,29,7.5,1,63,1.1,26.4,0,0
20,14,7,29,8,2,58,1.9,27.7,0,0
20,14,7,29,8.5,1,58,1.9,27.7,0,0
20,14,7,29,9,2,48,2.4,29.1,1,0
20,14,7,29,9.5,1,48,2.4,29.1,1,0
20,14,7,29,10,2,55,4.1,29.4,1,0
20,14,7,29,10.5,1,55,4.1,29.4,1,0
20,14,7,29,11,2,41,4.2,30.1,1,0
20,14,7,29,11.5,1,41,4.2,30.1,1,0
20,14,7,29,12,2,50,4,30.4,8,0
20,14,7,29,12.5,1,50,4,30.4,8,0
20,14,7,29,13,2,52,4.9,30.7,8,0
20,14,7,29,13.5,1,52,4.9,30.7,8,0
20,14,7,29,14,2,50,5.2,30.4,8,0
20,14,7,29,14.5,1,50,5.2,30.4,8,0
20,14,7,29,15,2,50,6,30.3,4,0
20,14,7,29,15.5,1,50,6,30.3,4,0
20,14,7,29,16,2,48,4.9,30.2,4,0
20,14,7,29,16.5,1,48,4.9,30.2,4,0
20,14,7,29,17,2,51,4.9,29.3,4,0
20,14,7,29,17.5,1,51,4.9,29.3,4,0
20,14,7,29,18,2,56,3.7,28.5,9,0
20,14,7,29,18.5,1,56,3.7,28.5,9,0
20,14,7,29,19,2,61,5,27.7,9,0
20,14,7,29,19.5,1,61,5,27.7,9,0
20,14,7,29,20,2,64,4.4,27.2,9,0
20,14,7,29,20.5,1,64,4.4,27.2,9,0
20,14,7,29,21,2,70,5.4,26.7,8,0
20,14,7,29,21.5,1,70,5.4,26.7,8,0
20,14,7,29,22,2,72,3.3,26.4,8,0
20,14,7,29,22.5,1,72,3.3,26.4,8,0
20,14,7,29,23,2,73,3.5,26.2,8,0
20,14,7,29,23.5,1,73,3.5,26.2,8,0
20,14,7,29,24,2,74,3,25.9,8,0
20,14,7,30,0.5,1,74,3,25.9,8,0
20,14,7,30,1,2,75,4.6,25.9,8,0
20,14,7,30,1.5,1,75,4.6,25.9,8,0
20,14,7,30,2,2,77,3.4,25.5,8,0
20,14,7,30,2.5,1,77,3.4,25.5,8,0
20,14,7,30,3,2,78,3.6,25.6,5,0
20,14,7,30,3.5,1,78,3.6,25.6,5,0
20,14,7,30,4,2,79,2.2,25.4,5,0
20,14,7,30,4.5,1,79,2.2,25.4,5,0
20,14,7,30,5,2,80,2.1,25.2,5,0
20,14,7,30,5.5,1,80,2.1,25.2,5,0
20,14,7,30,6,2,80,1.4,25.2,3,0
20,14,7,30,6.5,1,80,1.4,25.2,3,0
20,14,7,30,7,2,77,2.1,25.9,3,0
20,14,7,30,7.5,1,77,2.1,25.9,3,0
20,14,7,30,8,2,69,3,27.7,3,0
20,14,7,30,8.5,1,69,3,27.7,3,0
20,14,7,30,9,2,67,1.7,27.5,4,0
20,14,7,30,9.5,1,67,1.7,27.5,4,0
20,14,7,30,10,2,60,3.4,29.7,4,0
20,14,7,30,10.5,1,60,3.4,29.7,4,0
20,14,7,30,11,2,60,3.1,29.5,4,0
20,14,7,30,11.5,1,60,3.1,29.5,4,0
20,14,7,30,12,2,56,5.6,30.6,5,0
20,14,7,30,12.5,1,56,5.6,30.6,5,0
20,14,7,30,13,2,56,4.5,30.4,5,0
20,14,7,30,13.5,1,56,4.5,30.4,5,0
20,14,7,30,14,2,55,5.9,30.5,5,0
20,14,7,30,14.5,1,55,5.9,30.5,5,0
20,14,7,30,15,2,53,4.3,31.1,6,0
20,14,7,30,15.5,1,53,4.3,31.1,6,0
20,14,7,30,16,2,56,4.7,30.2,6,0
20,14,7,30,16.5,1,56,4.7,30.2,6,0
20,14,7,30,17,2,57,5.2,29.8,6,0
20,14,7,30,17.5,1,57,5.2,29.8,6,0
20,14,7,30,18,2,66,4.2,28.9,3,0
20,14,7,30,18.5,1,66,4.2,28.9,3,0
20,14,7,30,19,2,70,3.1,28.1,3,0
20,14,7,30,19.5,1,70,3.1,28.1,3,0
20,14,7,30,20,2,75,3.6,27.5,3,0
20,14,7,30,20.5,1,75,3.6,27.5,3,0
20,14,7,30,21,2,78,3.6,27.4,6,0
20,14,7,30,21.5,1,78,3.6,27.4,6,0
20,14,7,30,22,2,78,4.5,27.3,6,0
20,14,7,30,22.5,1,78,4.5,27.3,6,0
20,14,7,30,23,2,79,3.1,27.3,6,0
20,14,7,30,23.5,1,79,3.1,27.3,6,0
20,14,7,30,24,2,82,2.5,27.3,6,0
20,14,7,31,0.5,1,82,2.5,27.3,6,0
20,14,7,31,1,2,81,4,27.1,6,0
20,14,7,31,1.5,1,81,4,27.1,6,0
20,14,7,31,2,2,80,3.5,27,6,0
20,14,7,31,2.5,1,80,3.5,27,6,0
20,14,7,31,3,2,79,2.3,26.8,4,0
20,14,7,31,3.5,1,79,2.3,26.8,4,0
20,14,7,31,4,2,81,1.5,26.5,4,0
20,14,7,31,4.5,1,81,1.5,26.5,4,0
20,14,7,31,5,2,82,0.7,26.3,4,0
20,14,7,31,5.5,1,82,0.7,26.3,4,0
20,14,7,31,6,2,84,2,26.5,4,0
20,14,7,31,6.5,1,84,2,26.5,4,0
20,14,7,31,7,2,77,1.9,27.3,4,0
20,14,7,31,7.5,1,77,1.9,27.3,4,0
20,14,7,31,8,2,72,1.2,28.2,4,0
20,14,7,31,8.5,1,72,1.2,28.2,4,0
20,14,7,31,9,2,67,1.1,29.3,4,0
20,14,7,31,9.5,1,67,1.1,29.3,4,0
20,14,7,31,10,2,67,2.1,30.1,4,0
20,14,7,31,10.5,1,67,2.1,30.1,4,0
20,14,7,31,11,2,63,2.3,31.5,4,0
20,14,7,31,11.5,1,63,2.3,31.5,4,0
20,14,7,31,12,2,58,3.6,32.5,6,0
20,14,7,31,12.5,1,58,3.6,32.5,6,0
20,14,7,31,13,2,54,4.1,32.8,6,0
20,14,7,31,13.5,1,54,4.1,32.8,6,0
20,14,7,31,14,2,55,3.8,33,6,0
20,14,7,31,14.5,1,55,3.8,33,6,0
20,14,7,31,15,2,54,4.8,33.1,6,0
20,14,7,31,15.5,1,54,4.8,33.1,6,0
20,14,7,31,16,2,57,3.7,32.6,6,0
20,14,7,31,16.5,1,57,3.7,32.6,6,0
20,14,7,31,17,2,58,4.1,32.1,6,0
20,14,7,31,17.5,1,58,4.1,32.1,6,0
20,14,7,31,18,2,66,4.4,31.1,1,0
20,14,7,31,18.5,1,66,4.4,31.1,1,0
20,14,7,31,19,2,69,3.6,29.9,1,0
20,14,7,31,19.5,1,69,3.6,29.9,1,0
20,14,7,31,20,2,72,2.9,29.1,1,0
20,14,7,31,20.5,1,72,2.9,29.1,1,0
20,14,7,31,21,2,75,2.9,28.8,1,0
20,14,7,31,21.5,1,75,2.9,28.8,1,0
20,14,7,31,22,2,76,2.7,28.7,1,0
20,14,7,31,22.5,1,76,2.7,28.7,1,0
20,14,7,31,23,2,76,2.3,28.5,1,0
20,14,7,31,23.5,1,76,2.3,28.5,1,0
20,14,7,31,24,2,76,2,28.4,1,0
21,14,6,30,0.5,1,87,2.2,21.1,10,0
